Gene	ModuleColor	kWithin	ModuleName
CEP192	lightgreen	1.20814213523632	AUD23
CEP63	lightgreen	1.89414790660732	AUD23
CEP72	lightgreen	1.38690791981753	AUD23
CERS2	lightgreen	2.51742766480631	AUD23
CHD1L	lightgreen	0.74418453114418	AUD23
CHERP	lightgreen	3.17718826266755	AUD23
CKS2	lightgreen	2.30272921286451	AUD23
CLIP1	lightgreen	3.35526832924512	AUD23
CLN6	lightgreen	5.04399402304045	AUD23
CLOCK	lightgreen	2.20052597708575	AUD23
CLPTM1	lightgreen	6.08429853639272	AUD23
CNRIP1	lightgreen	3.56602090239132	AUD23
COG1	lightgreen	6.88795222642946	AUD23
COPS4	lightgreen	3.43140319421076	AUD23
COPS7A	lightgreen	10.0708764008879	AUD23
COPS8	lightgreen	1.90307736792635	AUD23
CPPED1	lightgreen	3.86759442489328	AUD23
CPSF7	lightgreen	8.37889744300677	AUD23
CTR9	lightgreen	6.60524474162276	AUD23
CUL4B	lightgreen	0.557035228034707	AUD23
CYB561A3	lightgreen	2.24587789648621	AUD23
CYB5R1	lightgreen	3.81183468875442	AUD23
DDA1	lightgreen	5.5114588107814	AUD23
DDX24	lightgreen	7.6764253941903	AUD23
DDX58	lightgreen	0.750360957050563	AUD23
DEGS1	lightgreen	4.17512107813151	AUD23
DGKZ	lightgreen	7.33030318693717	AUD23
DHDDS	lightgreen	1.53368868114795	AUD23
DRAP1	lightgreen	8.04479704805512	AUD23
DYNLL2	lightgreen	7.35203003227238	AUD23
EIF5	lightgreen	8.3774035760504	AUD23
EMD	lightgreen	4.04750330747938	AUD23
EMP2	lightgreen	3.60626445038861	AUD23
ENTPD6	lightgreen	1.73759722100406	AUD23
ETF1	lightgreen	4.47107709747394	AUD23
FAM216A	lightgreen	2.53041797689711	AUD23
FAM86C1	lightgreen	1.50192014564324	AUD23
FITM2	lightgreen	2.24472058954143	AUD23
FJX1	lightgreen	11.5766670838415	AUD23
FKBP15	lightgreen	1.15911137770995	AUD23
GBA	lightgreen	8.31642362221709	AUD23
GDAP1	lightgreen	4.709570100985	AUD23
GEN1	lightgreen	5.06620142609685	AUD23
GLYR1	lightgreen	3.70405770778806	AUD23
GOLGA4	lightgreen	2.69959243307116	AUD23
GPD2	lightgreen	10.3831871290646	AUD23
GSS	lightgreen	10.2670220351668	AUD23
ICMT	lightgreen	1.32575661941909	AUD23
INO80	lightgreen	2.42664132163123	AUD23
ITFG2	lightgreen	3.07515659581555	AUD23
KAT5	lightgreen	1.39357327481187	AUD23
KAT7	lightgreen	3.04455211266684	AUD23
KLHDC4	lightgreen	2.37933677630638	AUD23
LACTB	lightgreen	3.99953714584949	AUD23
LAGE3	lightgreen	1.06574880266223	AUD23
LMF2	lightgreen	9.31640201916881	AUD23
LY6K	lightgreen	7.49568592897904	AUD23
MAPK1IP1L	lightgreen	9.1473723006225	AUD23
MCOLN1	lightgreen	2.84356269400372	AUD23
MIGA1	lightgreen	2.87270072593943	AUD23
MNS1	lightgreen	0.746923959183524	AUD23
MORF4L2	lightgreen	4.56733930084893	AUD23
MTMR1	lightgreen	3.43550028893307	AUD23
MYBL1	lightgreen	9.6795294210869	AUD23
NCEH1	lightgreen	11.0832554605226	AUD23
NDOR1	lightgreen	1.11765254731731	AUD23
NDUFB10	lightgreen	2.60510883642929	AUD23
NEGR1	lightgreen	1.85479650081673	AUD23
NFX1	lightgreen	3.98944242760674	AUD23
NFYC	lightgreen	2.81335693393417	AUD23
NRGN	lightgreen	6.27212548895786	AUD23
NT5E	lightgreen	8.24992317821047	AUD23
PABPC4	lightgreen	4.12109561458506	AUD23
PIEZO1	lightgreen	7.42283256334334	AUD23
PISD	lightgreen	3.77249139679954	AUD23
PRKDC	lightgreen	2.32495184461686	AUD23
PTPN18	lightgreen	1.05922082993466	AUD23
PTX3	lightgreen	7.72642705655765	AUD23
PYROXD1	lightgreen	6.95488313235022	AUD23
RBM14	lightgreen	0.83665927966781	AUD23
REEP5	lightgreen	9.77802171310299	AUD23
RER1	lightgreen	7.44656208627328	AUD23
RHBDD3	lightgreen	1.38428176416195	AUD23
RMDN1	lightgreen	5.443700378077	AUD23
RNF10	lightgreen	4.20955036948224	AUD23
RNF139	lightgreen	1.23222705578632	AUD23
SACM1L	lightgreen	2.550449523106	AUD23
SAP18	lightgreen	2.48439303617273	AUD23
SBDS	lightgreen	5.36656822154701	AUD23
SCAF1	lightgreen	2.37665291099792	AUD23
SCAMP3	lightgreen	6.96113851027973	AUD23
SCFD1	lightgreen	3.79685068866206	AUD23
SEH1L	lightgreen	5.0257418476827	AUD23
SERP2	lightgreen	2.72251199239988	AUD23
SF1	lightgreen	1.88139282829759	AUD23
SHC4	lightgreen	1.21343857905454	AUD23
SIGMAR1	lightgreen	4.95842625531819	AUD23
SLC35E3	lightgreen	3.90822988591682	AUD23
SLC7A1	lightgreen	7.20024621648985	AUD23
SLC9A6	lightgreen	1.52831995630092	AUD23
SMAP2	lightgreen	8.76058768382074	AUD23
SMCHD1	lightgreen	0.868575332294723	AUD23
SMIM12	lightgreen	2.45290790851346	AUD23
SMTN	lightgreen	7.02389313810403	AUD23
SNIP1	lightgreen	4.26095701047372	AUD23
SOGA1	lightgreen	5.39470942876442	AUD23
SON	lightgreen	2.04506160259534	AUD23
SP140L	lightgreen	3.90300352892467	AUD23
SPRYD7	lightgreen	3.47852378247541	AUD23
SRRT	lightgreen	8.89936262527003	AUD23
SRSF3	lightgreen	5.24705323548975	AUD23
SRSF7	lightgreen	3.15476159500313	AUD23
SSB	lightgreen	7.98222572856771	AUD23
SUN2	lightgreen	1.73334963342544	AUD23
SYDE1	lightgreen	3.76684271455208	AUD23
TAF3	lightgreen	2.17553804577602	AUD23
TGFBR3L	lightgreen	1.31055076611029	AUD23
TMEM106C	lightgreen	2.83215888491034	AUD23
TMEM115	lightgreen	1.3843942340013	AUD23
TMEM120B	lightgreen	3.81738767745844	AUD23
TMEM143	lightgreen	0.272271159873956	AUD23
TNPO2	lightgreen	5.99306009638238	AUD23
TOP1	lightgreen	4.03608487156639	AUD23
TUBGCP5	lightgreen	5.94234097652403	AUD23
UBR1	lightgreen	2.3567626516562	AUD23
UQCC3	lightgreen	0.562611839596656	AUD23
URB1	lightgreen	8.81063390967847	AUD23
USP11	lightgreen	1.59791666395968	AUD23
UTP25	lightgreen	1.8779416933324	AUD23
VPS4A	lightgreen	1.79494510611317	AUD23
WSB2	lightgreen	5.630748358816	AUD23
WWP2	lightgreen	3.76148876040025	AUD23
XYLB	lightgreen	3.57844762964634	AUD23
YY1AP1	lightgreen	3.44303076534464	AUD23
ZBTB2	lightgreen	1.7878819561893	AUD23
ZGRF1	lightgreen	5.19734259760777	AUD23
ZMYM1	lightgreen	1.24608767783082	AUD23
ZNF85	lightgreen	0.929289461443517	AUD23
ABL1	lightsteelblue1	6.61697524220872	AUD24
ACADS	lightsteelblue1	3.034346412203	AUD24
AHR	lightsteelblue1	4.2051182150742	AUD24
ANKRD42	lightsteelblue1	3.34648340407655	AUD24
ARNT	lightsteelblue1	4.0377369293195	AUD24
BCOR	lightsteelblue1	3.6549013178591	AUD24
CARD6	lightsteelblue1	8.34750532885186	AUD24
CD55	lightsteelblue1	6.81473592967948	AUD24
CEBPB	lightsteelblue1	4.3710527676271	AUD24
CES2	lightsteelblue1	0.620162824346473	AUD24
CFAP58	lightsteelblue1	0.755066744285831	AUD24
CHMP1B	lightsteelblue1	5.5267965437174	AUD24
COL5A3	lightsteelblue1	1.240510306001	AUD24
CTSO	lightsteelblue1	2.9914709483635	AUD24
CYBA	lightsteelblue1	9.60324746024155	AUD24
ERAP1	lightsteelblue1	11.0314824404093	AUD24
ERGIC1	lightsteelblue1	7.96115877743479	AUD24
FAS	lightsteelblue1	4.19335789570978	AUD24
FOXO1	lightsteelblue1	5.77097241263869	AUD24
FP565260.3	lightsteelblue1	5.59038860752743	AUD24
FRK	lightsteelblue1	5.49015087835842	AUD24
FSD1L	lightsteelblue1	1.84247065117612	AUD24
FYN	lightsteelblue1	4.31122973671413	AUD24
GAB2	lightsteelblue1	5.30107058875848	AUD24
GALC	lightsteelblue1	2.92894803004418	AUD24
GK	lightsteelblue1	10.7179242001499	AUD24
GPR176	lightsteelblue1	2.86260474590509	AUD24
HAS3	lightsteelblue1	8.09246123276148	AUD24
HEBP1	lightsteelblue1	2.73414995942681	AUD24
HIVEP2	lightsteelblue1	3.4246512278146	AUD24
ICOSLG	lightsteelblue1	1.18244287126021	AUD24
INHBA	lightsteelblue1	8.13415853736162	AUD24
IRAK3	lightsteelblue1	11.6798388557868	AUD24
ISG20	lightsteelblue1	1.80453413749791	AUD24
JAK1	lightsteelblue1	13.3497994803685	AUD24
JMJD6	lightsteelblue1	0.552052011698027	AUD24
LENG9	lightsteelblue1	0.786888950891588	AUD24
LGALS8	lightsteelblue1	7.65811775980987	AUD24
LMTK2	lightsteelblue1	2.16044754237558	AUD24
LY75	lightsteelblue1	1.93503694368428	AUD24
MAFB	lightsteelblue1	6.49178098978265	AUD24
MMP15	lightsteelblue1	10.236250351981	AUD24
MT1A	lightsteelblue1	5.01779045344695	AUD24
NFKBIA	lightsteelblue1	0.553648264700311	AUD24
NRCAM	lightsteelblue1	9.83710403295964	AUD24
OGFRL1	lightsteelblue1	10.8604327192856	AUD24
OLAH	lightsteelblue1	13.7853877323359	AUD24
PHC2	lightsteelblue1	4.28322421653175	AUD24
PNPLA8	lightsteelblue1	2.5162074883549	AUD24
PPARGC1B	lightsteelblue1	1.38355726238305	AUD24
PRTG	lightsteelblue1	1.66985874827485	AUD24
PSMB10	lightsteelblue1	1.67325663170734	AUD24
PSME1	lightsteelblue1	0.890824782165152	AUD24
PTGES	lightsteelblue1	14.5963641937293	AUD24
PTPRG	lightsteelblue1	2.71675736502048	AUD24
PXK	lightsteelblue1	6.75021209573568	AUD24
RAC2	lightsteelblue1	5.75784123340557	AUD24
RASD1	lightsteelblue1	6.26562195498978	AUD24
REL	lightsteelblue1	4.0880794612672	AUD24
RNF144B	lightsteelblue1	8.45889513478454	AUD24
RRNAD1	lightsteelblue1	3.70461130605929	AUD24
SAT1	lightsteelblue1	5.70618053123708	AUD24
SEMA6A	lightsteelblue1	5.46250239899242	AUD24
SGPP2	lightsteelblue1	5.50949383425318	AUD24
SH3BP5	lightsteelblue1	4.66497961831767	AUD24
SLC19A2	lightsteelblue1	7.98486174193013	AUD24
SPX	lightsteelblue1	5.95655628958075	AUD24
SQOR	lightsteelblue1	5.45274580264054	AUD24
ST3GAL1	lightsteelblue1	4.88255159075876	AUD24
STAR	lightsteelblue1	3.03541975787404	AUD24
STAT1	lightsteelblue1	5.28154158588336	AUD24
STAT4	lightsteelblue1	9.18103853484237	AUD24
SYTL3	lightsteelblue1	10.5016946675144	AUD24
TECR	lightsteelblue1	1.63858759821634	AUD24
TFPI	lightsteelblue1	12.0555855722171	AUD24
TMEM245	lightsteelblue1	3.7078987236847	AUD24
TMEM38B	lightsteelblue1	5.07755984541849	AUD24
TMEM51	lightsteelblue1	8.22900637117382	AUD24
TNFAIP2	lightsteelblue1	11.023441592468	AUD24
TNRC6B	lightsteelblue1	0.669651749078678	AUD24
TPCN1	lightsteelblue1	5.38468178573445	AUD24
TWIST1	lightsteelblue1	5.51523768885474	AUD24
UXS1	lightsteelblue1	5.27937581792791	AUD24
AAMP	lightyellow	3.92420573591512	AUD25
ABCF3	lightyellow	4.77763592258054	AUD25
ACOT9	lightyellow	4.61938711900304	AUD25
ADK	lightyellow	10.9485398942457	AUD25
ADRM1	lightyellow	5.84618113949607	AUD25
AMD1	lightyellow	8.18275930003822	AUD25
AP1B1	lightyellow	9.93454599444657	AUD25
AP1G1	lightyellow	6.64338839591305	AUD25
AP2M1	lightyellow	5.30655917420293	AUD25
APTX	lightyellow	6.6225349375793	AUD25
ARHGAP22	lightyellow	6.93597394592156	AUD25
ARPC2	lightyellow	10.6501261597031	AUD25
ARPC4	lightyellow	4.1675280781277	AUD25
ARPC5L	lightyellow	12.4813434977671	AUD25
ATAD3B	lightyellow	12.2898152852534	AUD25
ATP5MC1	lightyellow	4.17798263214052	AUD25
ATXN10	lightyellow	10.4689190724729	AUD25
AZIN1	lightyellow	2.0227380024488	AUD25
B4GALT2	lightyellow	12.0560722593112	AUD25
BICD2	lightyellow	5.44150446064414	AUD25
BOLA3	lightyellow	3.22689603254683	AUD25
BPGM	lightyellow	3.20351312561063	AUD25
BRMS1	lightyellow	6.95898989551618	AUD25
BTBD6	lightyellow	8.84013640273022	AUD25
C11orf24	lightyellow	7.0815528086649	AUD25
C12orf43	lightyellow	4.58749190977636	AUD25
C20orf27	lightyellow	12.0258985724646	AUD25
C7orf50	lightyellow	11.8347680781313	AUD25
C9orf78	lightyellow	4.45196662248764	AUD25
CALM1	lightyellow	9.94717608901667	AUD25
CALR	lightyellow	5.38218721224268	AUD25
CANT1	lightyellow	9.65212226006062	AUD25
CCDC124	lightyellow	6.06162821661423	AUD25
CD2BP2	lightyellow	9.93942356145254	AUD25
CFL1	lightyellow	8.99967851587651	AUD25
CHML	lightyellow	5.95678597914231	AUD25
CHRAC1	lightyellow	5.68819748318117	AUD25
CIAPIN1	lightyellow	9.92854151036364	AUD25
CINP	lightyellow	5.02857534964257	AUD25
CISD3	lightyellow	2.80223654586999	AUD25
CLPTM1L	lightyellow	6.01173428422858	AUD25
COPRS	lightyellow	10.1176536477113	AUD25
CRCP	lightyellow	4.33018473613454	AUD25
CREB3	lightyellow	10.4496911255872	AUD25
CSK	lightyellow	7.91868348693257	AUD25
DBNL	lightyellow	4.31310865730861	AUD25
DDX10	lightyellow	4.16033006310502	AUD25
DHX38	lightyellow	4.26360973586762	AUD25
DHX57	lightyellow	6.07759618667948	AUD25
DIAPH1	lightyellow	13.4882130214989	AUD25
DNAJA1	lightyellow	4.194026117243	AUD25
DNAJA3	lightyellow	3.47533184443868	AUD25
DNAJC2	lightyellow	6.01303819533363	AUD25
DNM1L	lightyellow	7.96779431945276	AUD25
DOCK7	lightyellow	7.02137889543847	AUD25
DYNLL1	lightyellow	5.168918214114	AUD25
E2F3	lightyellow	5.03057755710051	AUD25
ECHS1	lightyellow	6.30884233105585	AUD25
EDF1	lightyellow	6.03069233285092	AUD25
EFHD2	lightyellow	14.1173160831747	AUD25
EIF2B3	lightyellow	10.5674127959561	AUD25
EIF6	lightyellow	5.76082463570786	AUD25
ELOVL1	lightyellow	9.4964065607017	AUD25
ERLIN1	lightyellow	7.24575225095022	AUD25
EXOSC6	lightyellow	4.71748030375239	AUD25
FLII	lightyellow	6.53969395915318	AUD25
FZR1	lightyellow	2.04026526272117	AUD25
GAPDH	lightyellow	7.91858476189328	AUD25
GATC	lightyellow	2.07404108257986	AUD25
GFM2	lightyellow	2.42063660513198	AUD25
GLTP	lightyellow	4.68249421659827	AUD25
HCCS	lightyellow	4.06573848513478	AUD25
HSPA8	lightyellow	17.9577053463828	AUD25
ILKAP	lightyellow	3.59159854348767	AUD25
INTS4	lightyellow	6.98592939841777	AUD25
ITPA	lightyellow	5.23520787798252	AUD25
KPNA4	lightyellow	9.61843835211073	AUD25
KPNA6	lightyellow	7.01763585723673	AUD25
LEO1	lightyellow	5.43190679678182	AUD25
LLPH	lightyellow	5.61959913434799	AUD25
LRRC47	lightyellow	5.15670723409335	AUD25
LRWD1	lightyellow	4.22796395639032	AUD25
MEA1	lightyellow	7.14331645078984	AUD25
METTL1	lightyellow	3.86143081194611	AUD25
METTL3	lightyellow	6.09389252905432	AUD25
MICALL1	lightyellow	2.64342869102725	AUD25
MPV17L2	lightyellow	6.93659707755601	AUD25
MRPL27	lightyellow	6.10882996327996	AUD25
MYL6	lightyellow	7.96037738175503	AUD25
NAA25	lightyellow	3.81785034486559	AUD25
NACC1	lightyellow	9.13353243929228	AUD25
NAGA	lightyellow	7.57140091572218	AUD25
NCLN	lightyellow	5.91526570781403	AUD25
NCOA5	lightyellow	5.16335510557101	AUD25
NPLOC4	lightyellow	7.41454402205442	AUD25
NRIP3	lightyellow	4.63633854826949	AUD25
NUDCD3	lightyellow	9.27997841854331	AUD25
OTUB1	lightyellow	7.20079235731846	AUD25
OXSR1	lightyellow	7.93397810470232	AUD25
PAF1	lightyellow	3.17815276832521	AUD25
PEF1	lightyellow	3.02107098317214	AUD25
PITPNB	lightyellow	6.10998963798768	AUD25
PLEKHJ1	lightyellow	6.44632931447858	AUD25
PMPCA	lightyellow	5.54789350555865	AUD25
POLE4	lightyellow	5.23082064061611	AUD25
POLR1A	lightyellow	7.42634062980768	AUD25
POLR2E	lightyellow	4.38932766149707	AUD25
POLR3A	lightyellow	8.66545674425432	AUD25
POLR3B	lightyellow	8.63159100239572	AUD25
POLR3F	lightyellow	2.32629709779167	AUD25
POLR3H	lightyellow	9.81946587684752	AUD25
PPP1R11	lightyellow	5.5359233971108	AUD25
PRKACB	lightyellow	5.54982550074205	AUD25
PSMD9	lightyellow	2.76759434392795	AUD25
PTDSS1	lightyellow	5.79736785243197	AUD25
PUSL1	lightyellow	2.28540146499336	AUD25
PYCR3	lightyellow	7.75090516531013	AUD25
RAB21	lightyellow	2.23054734291874	AUD25
RAD51D	lightyellow	1.88348621578926	AUD25
RANGAP1	lightyellow	6.64907973292907	AUD25
RNASEH1	lightyellow	3.86341771467928	AUD25
RNF167	lightyellow	6.86266537200629	AUD25
RPUSD1	lightyellow	5.69644990785904	AUD25
RTF2	lightyellow	7.38206267422922	AUD25
RTKN2	lightyellow	6.14908725927053	AUD25
SAP30BP	lightyellow	3.59407511940843	AUD25
SFXN1	lightyellow	2.62847917329535	AUD25
SGTA	lightyellow	8.73723241484422	AUD25
SIVA1	lightyellow	8.84501557998031	AUD25
SKP1	lightyellow	3.25036847397857	AUD25
SLC25A22	lightyellow	9.56985259997354	AUD25
SLC37A2	lightyellow	9.86241719461126	AUD25
SNRNP25	lightyellow	3.6054303870177	AUD25
SNX17	lightyellow	11.5983838016579	AUD25
SSNA1	lightyellow	6.36099882590635	AUD25
STAG1	lightyellow	4.73154820196344	AUD25
STUB1	lightyellow	7.04845825869576	AUD25
SUMO3	lightyellow	6.80745118262054	AUD25
SURF2	lightyellow	3.75062145185903	AUD25
TAF1B	lightyellow	7.04344001866769	AUD25
TBC1D10B	lightyellow	11.3380635672927	AUD25
TEX261	lightyellow	19.0852588623319	AUD25
THEM4	lightyellow	4.45085529651409	AUD25
TIMM22	lightyellow	7.2054441324783	AUD25
TM2D2	lightyellow	5.07241344460761	AUD25
TMA7	lightyellow	3.40428710298884	AUD25
TMEM185B	lightyellow	1.80652295670039	AUD25
TSR2	lightyellow	6.78287113177037	AUD25
TSSC4	lightyellow	5.49197902944695	AUD25
TUBGCP2	lightyellow	11.682354663757	AUD25
UBAP2L	lightyellow	5.9237659877374	AUD25
UBE2J2	lightyellow	10.9096827183252	AUD25
URM1	lightyellow	5.8603186605274	AUD25
USP5	lightyellow	16.2421773080079	AUD25
VCP	lightyellow	14.0218662892864	AUD25
VEGFC	lightyellow	6.04245393450283	AUD25
VPS29	lightyellow	10.4473529869712	AUD25
XPO6	lightyellow	18.1896906123322	AUD25
ZDHHC16	lightyellow	6.79746700246072	AUD25
ZDHHC5	lightyellow	3.28280371284402	AUD25
ZDHHC6	lightyellow	9.93815090166033	AUD25
ZNF598	lightyellow	3.3403370965186	AUD25
ABCB7	magenta	3.71553753719945	AUD26
ADAMTS3	magenta	14.4713448372724	AUD26
ADGRG6	magenta	8.74198655555861	AUD26
ADPRH	magenta	3.49922078709383	AUD26
AGA	magenta	2.79735885190769	AUD26
AK4	magenta	29.2648823869182	AUD26
AKAP7	magenta	1.907933813831	AUD26
ALDH5A1	magenta	27.218658623267	AUD26
ARHGAP26	magenta	5.35458454989418	AUD26
ARHGAP4	magenta	11.9891651660992	AUD26
ARL9	magenta	4.17311051010873	AUD26
ATP5S	magenta	2.33462618276628	AUD26
ATP8A2	magenta	2.90701721945092	AUD26
BAIAP2L1	magenta	10.1442718691108	AUD26
BCHE	magenta	8.66142401472421	AUD26
BIN1	magenta	13.4861035327815	AUD26
BMP1	magenta	13.7701409733616	AUD26
BMP2	magenta	24.0273924416266	AUD26
C15orf65	magenta	1.26496586063909	AUD26
C1QTNF3	magenta	2.95476039655234	AUD26
C3orf52	magenta	10.7797349287486	AUD26
C4orf33	magenta	6.20389402660753	AUD26
C9orf72	magenta	13.7665315118181	AUD26
CALCRL	magenta	9.6433434197152	AUD26
CCHCR1	magenta	3.63083998363289	AUD26
CCPG1	magenta	13.7986852798211	AUD26
CDC14A	magenta	2.6379801294142	AUD26
CDH6	magenta	23.2203317723781	AUD26
CDKL1	magenta	5.18595874021056	AUD26
CDON	magenta	3.3592171220043	AUD26
CEP70	magenta	9.27177851542712	AUD26
CES4A	magenta	2.35431913576814	AUD26
CGNL1	magenta	10.9845452389341	AUD26
CHD7	magenta	13.4129568021188	AUD26
CHSY3	magenta	10.875443366339	AUD26
CILP2	magenta	3.82677397529572	AUD26
CNNM2	magenta	8.26537674049541	AUD26
COBLL1	magenta	22.363404026665	AUD26
COL4A1	magenta	27.5015349110125	AUD26
COL4A2	magenta	16.8639518450594	AUD26
COX10	magenta	3.3344155849551	AUD26
CTHRC1	magenta	20.3054796385983	AUD26
CTSH	magenta	8.65377372467445	AUD26
DAPK1	magenta	26.656674526866	AUD26
DCDC2	magenta	30.4178785470882	AUD26
DHRS3	magenta	23.9618230519414	AUD26
DIAPH2	magenta	6.78204761223947	AUD26
DNM2	magenta	3.31415075840397	AUD26
DOK1	magenta	3.64447434257919	AUD26
DUSP23	magenta	2.02488541433543	AUD26
EIF4E3	magenta	3.99657986821958	AUD26
ENKD1	magenta	2.17602604073605	AUD26
EPB41L3	magenta	13.0951076497144	AUD26
ERFE	magenta	9.81685185687716	AUD26
FAHD2A	magenta	2.21757899222717	AUD26
FAM83H	magenta	28.0819490953238	AUD26
FAP	magenta	25.7345272670664	AUD26
FBLN5	magenta	13.4901631948815	AUD26
FDXR	magenta	7.18627732718368	AUD26
FHOD3	magenta	19.2763089103314	AUD26
FNIP2	magenta	5.90515278766156	AUD26
FZD5	magenta	3.87470900264864	AUD26
GALNT12	magenta	22.0370995148384	AUD26
GALNT14	magenta	18.3128574724951	AUD26
GEMIN8	magenta	2.75024837905153	AUD26
GGT1	magenta	30.8625778003456	AUD26
GLI2	magenta	16.2818638111387	AUD26
GNG2	magenta	11.7984664194257	AUD26
GPHN	magenta	6.45686764798607	AUD26
GPR37	magenta	29.3623529552424	AUD26
GPRC5B	magenta	7.49012809111263	AUD26
GRB14	magenta	23.2570658935142	AUD26
GUCY1B1	magenta	12.7870230624781	AUD26
GXYLT2	magenta	17.1404887625374	AUD26
HAGH	magenta	2.11708449490708	AUD26
HLA-DPA1	magenta	7.21642343277485	AUD26
HLA-DPB1	magenta	7.61829903082073	AUD26
HLX	magenta	4.25189949174838	AUD26
HSPA12A	magenta	22.3884598902929	AUD26
HSPA2	magenta	7.01071967596302	AUD26
ICA1	magenta	12.3980714796794	AUD26
IFI16	magenta	1.931371948319	AUD26
IGFBP2	magenta	8.85987078298116	AUD26
IL31RA	magenta	3.6130443211572	AUD26
ITGB3	magenta	22.3227158622102	AUD26
ITPKA	magenta	10.3184791841699	AUD26
KCNG1	magenta	24.3154307859258	AUD26
KCNIP3	magenta	23.9280812133003	AUD26
KCNK6	magenta	11.8423803043922	AUD26
KDM5C	magenta	20.7343669906435	AUD26
KITLG	magenta	8.07982405218075	AUD26
KLHL13	magenta	29.9382660866006	AUD26
LAMA1	magenta	25.8540143140142	AUD26
LAMB1	magenta	15.2567834274731	AUD26
LBH	magenta	18.497580912695	AUD26
LCA5	magenta	7.53061936261345	AUD26
LCLAT1	magenta	1.81953601204477	AUD26
LGMN	magenta	9.06178510114981	AUD26
LMCD1	magenta	11.8403595628934	AUD26
LPIN3	magenta	12.6154754436239	AUD26
LRRC34	magenta	2.55446924042789	AUD26
LSR	magenta	12.2797881144786	AUD26
MACROD1	magenta	2.37889167369979	AUD26
MAP7	magenta	17.3263621596194	AUD26
MELTF	magenta	17.7068401155142	AUD26
METRNL	magenta	13.0955554714374	AUD26
MID2	magenta	2.2645107838848	AUD26
MITF	magenta	15.1080110139977	AUD26
MMP17	magenta	15.5841229760671	AUD26
MOXD1	magenta	17.9219641940323	AUD26
MPP1	magenta	7.36704096137779	AUD26
MYEF2	magenta	2.72687193736244	AUD26
NAAA	magenta	10.3484120503349	AUD26
NADK2	magenta	2.60712655327936	AUD26
NCOR2	magenta	9.69231289109638	AUD26
NDFIP2	magenta	5.60284887154625	AUD26
NEK11	magenta	1.13583179196288	AUD26
NETO1	magenta	20.7376728728814	AUD26
PARVB	magenta	2.93475403925873	AUD26
PAX8	magenta	22.8543571082666	AUD26
PCK2	magenta	16.4537071765004	AUD26
PCSK9	magenta	28.7802072407288	AUD26
PDGFD	magenta	6.17513193587932	AUD26
PDLIM1	magenta	26.9648361498278	AUD26
PEX6	magenta	12.0179535627309	AUD26
PGM2	magenta	11.1951328908632	AUD26
PHACTR1	magenta	1.48930628672439	AUD26
PHYHIP	magenta	7.43260132667979	AUD26
PIWIL4	magenta	1.96200960519578	AUD26
PLCB4	magenta	21.0844814401725	AUD26
PLPP2	magenta	10.0228483677392	AUD26
PLXDC2	magenta	19.4973094379851	AUD26
PNMA2	magenta	2.29552379616402	AUD26
PNMA8B	magenta	2.56432533583715	AUD26
PODXL	magenta	21.4685029191927	AUD26
POSTN	magenta	11.3493075302361	AUD26
PPFIA3	magenta	14.4558748758703	AUD26
PROCR	magenta	12.0957424049192	AUD26
PTER	magenta	5.57704589601802	AUD26
PTK2B	magenta	3.70676584683755	AUD26
PWP2	magenta	4.30268426255008	AUD26
PWWP2B	magenta	3.43851163668181	AUD26
RAB33A	magenta	3.71354095645599	AUD26
RBM43	magenta	5.40365035169444	AUD26
RCN3	magenta	1.94667415763137	AUD26
RDH10	magenta	21.3541148896518	AUD26
REC8	magenta	26.4173745326514	AUD26
REEP6	magenta	13.9960573750857	AUD26
RFTN2	magenta	10.4273302108285	AUD26
RGS17	magenta	16.9697066579159	AUD26
RNF130	magenta	12.4904481444016	AUD26
RPP25	magenta	12.781595137303	AUD26
RPS6KA2	magenta	21.5293740398051	AUD26
RTN4R	magenta	3.83645095131254	AUD26
RUFY1	magenta	2.79868963470473	AUD26
SCG5	magenta	21.1903452802984	AUD26
SCNN1A	magenta	12.2072488015357	AUD26
SCRN2	magenta	4.29947324661035	AUD26
SDC2	magenta	11.7128807575591	AUD26
SEL1L3	magenta	2.84958089807972	AUD26
SERINC2	magenta	5.93213662696829	AUD26
SH3D19	magenta	4.40562003360301	AUD26
SHISA2	magenta	32.0418198721681	AUD26
SIGLEC15	magenta	17.5271431393903	AUD26
SIK1B	magenta	23.2970102098164	AUD26
SIPA1L2	magenta	16.4292904557846	AUD26
SLC37A1	magenta	13.8496230588253	AUD26
SLC37A4	magenta	9.50086191514223	AUD26
SLC9A3R1	magenta	1.03362509038716	AUD26
SLFN11	magenta	10.089149637387	AUD26
SLITRK4	magenta	10.0114273676882	AUD26
SMARCA2	magenta	7.2039854636128	AUD26
SNAI1	magenta	11.3963472126334	AUD26
SNX16	magenta	9.82770356519443	AUD26
SPP1	magenta	18.1969873564246	AUD26
ST8SIA4	magenta	7.91412090829755	AUD26
STXBP2	magenta	19.1849642760798	AUD26
SULF1	magenta	8.48852070337621	AUD26
TBC1D4	magenta	7.81144411264615	AUD26
TDRKH	magenta	14.9904571816971	AUD26
TFB1M	magenta	16.5730176906155	AUD26
TGFB2	magenta	5.43272788649255	AUD26
TLE3	magenta	13.8295894904279	AUD26
TMC6	magenta	13.7742672149919	AUD26
TMEM14C	magenta	3.16607302875905	AUD26
TMEM171	magenta	22.8224008647959	AUD26
